"store_item","ME","RMSE","MAE","MPE","MAPE","MASE","ACF1"
"3_1288843",-0.86495541025022,12.1034559814713,9.48428162445484,-5.96709160148953,29.866159505094,0.656753796834989,NA
"3_1289417",-0.161341750861873,1.2292870505501,1.11494697442222,-Inf,Inf,0.61941498579012,NA
"3_1289418",-0.664182252210301,1.34884307648301,1.16928926558638,-Inf,Inf,0.613574845726402,NA
"3_129296",-0.168462160428607,2.17776882167107,1.87058352045686,-Inf,Inf,0.526118652649626,NA
"3_129297",-1.18778714732741,3.7625698740829,3.29698268024778,-33.4738081023091,48.0778656672255,0.989607554102366,NA
"3_129635",0.888594209409793,6.451302231014,5.42844543075067,-1.82276959891518,16.6390706178679,0.477438009540138,NA
"3_129758",1.25775825858452,5.14364945364746,3.72803287665051,-14.2066208539819,51.551098721195,0.778185534494427,NA
"3_1298766",-0.0524079857519458,0.0954417733538476,0.0695271650313038,NA,Inf,0.0966768216933836,NA
"3_1299616",-0.209394815103222,2.70435570075355,2.51051406948798,-Inf,Inf,0.777735498252297,NA
"3_1302670",-1.05286905610039,2.33417587154304,2.09013839603765,-Inf,Inf,1.4973894225511,NA
"3_1303141",0.668777533946526,3.24901149090574,2.67780310263851,-30.6562639474394,68.4483603913643,0.601648427018897,NA
"3_1304243",2.05430420967847,2.72620871470671,2.08969806505875,NA,Inf,0.836746320656305,NA
"3_1304488",0.00767312297630351,0.58301168668922,0.517543280744076,-Inf,Inf,0.600275559997636,NA
"3_1304490",-0.15053092381549,0.458431629607671,0.450265461907745,-Inf,Inf,0.883142623457264,NA
"3_1304491",-0.418122994883007,0.598514854149255,0.579180883226309,-Inf,Inf,0.904384388856616,NA
"3_1305845",1.40411691525239,10.1950267904542,7.79169286126515,-Inf,Inf,1.14148832717791,NA
"3_1306155",-0.0719798374931674,0.276195807483397,0.213273279977705,NA,Inf,0.233343214488079,NA
"3_1306196",1.28666254173368,3.55526025718239,2.75,-22.1291039774336,64.2721052646355,0.920482136663198,NA
"3_1306197",-0.519117859262101,1.47792880045675,1.15490374208349,-16.9805206754472,26.0579745282098,0.322851132998427,NA
"3_1306198",2.55639690925315,4.82010857416084,3.76388548778402,8.91187959944439,53.547803519006,0.634880177540916,NA
"3_1306199",5.65220770040381,8.24019918541203,5.76591824654137,54.435562969358,60.1210902762361,2.3526896862209,NA
"3_1309245",-1.14498999917278e-117,1.14498999917278e-117,1.14498999917278e-117,-Inf,Inf,6.88849968330259e-118,NA
"3_1309246",-5.95262946442779,9.73368263380859,8.0343532566824,-15.5199589023071,19.4320796912171,0.655879442745835,NA
"3_1309297",1.79196717269178,10.9964667642593,9.41169901266218,NA,Inf,0.173664185001702,NA
"3_1309298",-0.810315621214146,3.29718897789976,2.63925976325884,-107.998081372561,125.452876017116,0.390686557991223,NA
"3_1309300",-0.675002998457547,1.63164060075583,1.42496774203394,-Inf,Inf,1.12161000902345,NA
"3_1309560",-1.83910163798188,2.72779922003575,2.27560061424321,-46.293294215116,50.9030877701792,0.569342647846693,NA
"3_1309672",-2.17029456180859,3.28375226456702,2.67036047771356,-64.1670808980776,70.4179048468897,1.63924800317658,NA
"3_1309856",-0.78218252826384,3.2711018364258,2.62462638753362,-65.3748151789849,81.7032757469957,0.947890892204319,NA
"3_1310076",-0.865460069914482,2.2495969690455,1.83649298822133,-46.1819539666227,59.2502973852956,1.7256238886403,NA
"3_1311104",-0.415113342021918,0.530748609724609,0.530085006516438,-Inf,Inf,1.03131457921041,NA
"3_1312957",1.27319189576236,3.48173886757373,2.68904952399905,-7.07833166173198,41.931780915134,0.698501424134342,NA
"3_1313222",-0.659724129487057,4.21448553635793,3.38125105471641,-10.6248931878227,22.6659705470825,0.415128151119762,NA
"3_1313223",1.18020297547762,8.96983689500282,7.11389205864736,-5.28606726573875,32.1019540557059,0.554068267683188,NA
"3_1314409",2.63308677712139,7.22135650178355,4.47279338856069,0.60787965983469,37.4633286687008,0.404559529474278,NA
"3_1316369",0.478109091260551,1.63267971610094,1.39365723915292,-3.85347592621033,39.922394250985,0.636478578221756,NA
"3_1316461",0.0262111778281279,0.538135779092912,0.374030804559142,-Inf,Inf,2.14845075237841,NA
"3_1317092",-0.227117237521552,2.29703753302801,1.79878520131755,-Inf,Inf,1.11199725770111,NA
"3_1317094",0.858088306882188,2.53920723450339,1.92948694019859,-Inf,Inf,0.462597490010346,NA
